id,titre,objet,date_creat,date_publi,adr1,adr2,adr3,adrs_codepostal,libcom,siteweb
751P00058843,THEATRE A DISTANCE,créations théâtrales,0001-01-01,0001-01-01,,7         RUE Edouard robert,,75012,PARIS,
751P00058890,ASSOCIATION DE FORMATION ET CENTRE D'ETUDE D'ANIMATION ET D'EDUCATION CONTINUE DU MASSIF CENTRAL ET DU PARC DES VOLCANS AFORMAC CEPAV AFEC MASSIF CENTRAL,propmouvoir les ressources humaines sociales naturelles biologiqueseconomiques et artisanales,1980-07-08,0001-01-01,,7         RUE Erard,,75012,PARIS,
751P00058893,ASSOCIATION CANOE KAYAK DE PARIS LE TREMBLAY CKPLT,pratique du canoë kayak,1981-12-14,1981-12-27,,116       RUE de Charenton,,75012,PARIS,
751P00058913,CLUB 12,étude de problèmes politiques économiques et sociaux,1981-12-15,1982-01-05,,1         RUE Michel chasles,,75012,PARIS,
751P00058940,CENTRE DE RECHERCHE ET D'ETUDE D'ANTHROPOLOGIE ET D'URBANIS ME CREAU,études et recherches anthropologiques et d'urbanismes,1981-12-16,1982-01-06,,70        AV  de Saint mande,,75012,PARIS,
751P00058971,ASSOCIATION FRANCE ASIE POUR LE DEVELOPPEMENT DE LA CULTURE FRANCAISE AFADCF,favoriser les échanges culturels,1981-12-18,1982-01-09,,182 B     RUE de Charenton,,75012,PARIS,
751P00059021,COLLECTIF ATELIERS PUBLICS,promouvoir en france un secteur public de maîtrise d'oeuvre archi tecturale,1981-12-22,0001-01-01,,60        RUE de Reuilly,,75012,PARIS,
751P00059047,ASSOCIATION POUR LE DEVELOPPEMENT DE L'ECOUTE ET DE LA PRA TIQUE DU JAZZ ADEPJ,regrouper les amateurs de jazz travaillant dans le 12ème arr,1981-12-24,0001-01-01,,10        RUE Erard,,75012,PARIS,
751P00059102,ASSOCIATION DES LOCATAIRES DE L'IMPASSE MOUSSET,amélioration du confort des habitants de l'impasse mousset,1982-02-22,1982-03-03,,81 83     RUE de Reuilly,,75012,PARIS,
751P00059162,ASSOCIATION POUR LE DEVELOPPEMENT DES RELATIONS HUMAINES,mettre a la disposition des chomeurs une documentation par type de carrière,1982-01-07,0001-01-01,,16        RUE Dagorno,,75012,PARIS,
751P00059200,FOYER SOCIO CULTUREL DU LYCEE D'ENSEIGNEMENT COMMERCIAL THEOPHILE GAUTIER 49 RUE DE CHARENTON 75012 PARIS,promouvoir et encadrer toute initiative culturelle éducative et so ciale au sein du collège,1982-01-11,1982-01-23,,49        RUE de Charenton,,75012,PARIS,
751P00059238,OFFICE ARABE DE CONTROLE DE LA DIFFUSION DES MEDIAS ET SUPP ORTS DIVERS DE PUBLICITE ARABCONTROLMEDIA,enquêter et vérifier par tous les moyens les médias dans les pays arabes,1982-01-14,0001-01-01,,21        RUE de Fecamp,,75012,PARIS,
751P00059246,CEEAP COMITE D'ENTENTE DES ECOLES D'AUXILIAIRES DE PUERICULTURE,assurer la coordination des écoles et leur representation auprès des pouvoirs publics,1982-01-15,1982-01-29,,95        RUE de Reuilly,,75012,PARIS,
751P00059248,ARAGO DECOUVERTE,faciliter l'ouverture des lycées et collèges arago dans le monde,1982-01-15,1982-01-31,,4         PL  de la Nation,,75012,PARIS,
751P00059253,THEATRE DE LA SERPENTE,animation et diffusion théâtrale,1982-01-15,1982-01-31,,35        RUE de Charenton,,75012,PARIS,
751P00059277,OCCITANIE PROVENCE,réunir a paris les amis de la langue d'oc,1982-01-19,0001-01-01,,10        AV  de la Porte de vincennes,,75012,PARIS,
751P00059298,ASSOCIATION SPORTIVE EUGENE NAPOLEON,pratique des sports,1982-01-20,1982-02-07,,254       RUE du Faubourg saint antoine,,75012,PARIS,
751P00059300,COMITE NATIONAL POUR L'EXPANSION ET LA PROMOTION DES METHODES INFORMATIQUES CNEPMI,regrouper les personnes intéressées par les problèmes qui se posentaux artisans commercants etc,1982-01-20,1982-02-04,,42        RUE Sibuet,,75012,PARIS,
751P00059317,ASSOCIATION POUR L'ANIMATION DU 12EME ARRONDISSEMENT,animation du quartier,1982-01-20,1982-02-04,,72        AV  du Docteur arnold netter,,75012,PARIS,
751P00059330,ASSOCIATION DU BUREAU DES ELEVES ET ANCIENS ELEVES DU CENTREDE FORMATION SUPERIEURE PRIVE EN BUREAUTIQUE ET INFORMATIQUE CBI3,assurer une entraide entre les étudiants recherche de stage et d'emplois,1982-01-21,1982-02-05,,36        RUE de Picpus,,75012,PARIS,
751P00059335,MUSIQUE NOMADE TRANS WORLD MUSIC,dvt des réalités culturelles libre circulation de la musique,1982-01-21,1982-02-05,,15        RUE Michel chasles,,75012,PARIS,
751P00059348,LA MAISON DE L'AUDIO VISUEL DU XIIE ARRONDISEMMENT ET DE PARIS,manipulation du langage audio visuel,1982-01-22,0001-01-01,,12        AV  Ledru rollin,,75012,PARIS,
751P00059349,RADIO ACTIVITI,promouvoir la création artistique en france emmettre des emmissions,1982-01-22,0001-01-01,,11        RUE Lasson,,75012,PARIS,
751P00059366,ORDINFO ORDINATEURS ET INFORMATION,développement de l'informatique et de l'information,1982-01-25,1982-02-07,,3         RUE Abel,,75012,PARIS,
751P00059379,PARA ELLOS POUR EUX,assistance a l'enfance affamée dans le monde et aux personnes en détresse,1982-01-26,1982-02-10,,28        RUE de Lyon,,75012,PARIS,
751P00059413,CINEMA ET ANIMATION DU SAINT SEVERIN,promouvoir les moyens audio visuels,1982-01-27,0001-01-01,,206       RUE de Charenton,,75012,PARIS,
751P00059426,RADIO AIMEE,création d'une radio,1982-01-28,0001-01-01,,34        RUE de Citeaux,,75012,PARIS,
751P00059495,ASSOCIATION POUR LE DEVELOPPEMENT DE LA RECHERCHE EN GESTIONADREG,recherche en gestion avec des partenaires publics et industriels,1982-02-03,0001-01-01,,38        RUE Chaligny,,75012,PARIS,
751P00059516,CALGARY WESTERN ASSOCIATION,resserrement des liens entre le canada et la france échanges cultu rels organisation de voyages,1982-02-04,0001-01-01,,18        CRS de Vincennes,,75012,PARIS,
751P00059521,ASSOCIATION SPORTIVE DES QUARANTE DEUX KILOMETRES,organisation d'un marathon,1982-02-04,0001-01-01,,107       AV  du General michel bizot,,75012,PARIS,
751P00059629,ASSOCIATION MUTUELLE DES ETUDIANTS EN MEDECINE DE L'ILE DE FRANCE EMIF,favoriser la formation des étudiants en médecine en île de france,1982-02-15,0001-01-01,,84        AV  Ledru rollin,,75012,PARIS,
751P00059649,AMICALE FOOTBALL CLUB,pratique des sports,1982-02-16,1985-03-03,,39        BD  Soult,,75012,PARIS,
751P00059658,ASSOCIATION POUR LA CULTURE MANAGERIALE ET ENTREPRENEURIALE PAR L'UNION DES ENTREPRENEURS PROFESSIONNELS ENSEIGNANTS ETUDIANTSACME UNION,organiser des échanges entre les milieux d'entreprises,1982-04-14,1982-04-24,,14        RUE Santerre,,75012,PARIS,
751P00059661,INSTITUT DES ARTS RYTHMIQUES,enseignement de la musique et sa diffusion,1982-02-17,1982-03-16,,86        RUE de Reuilly,,75012,PARIS,
751P00059668,ASSOCIATION POUR UN RESEAU INTERREGIONAL AUDIOVISUEL ARIA,étude etmise en place d'un réseau interregional de documentation sur l'audiovisuel,0001-01-01,0001-01-01,,19 B      RUE de Cotte,,75012,PARIS,
751P00059699,DOUZIEME JEUNE,organisation de manifestations sportives culturelles et artistique,1982-02-19,0001-01-01,,77        AV  de Saint mande,,75012,PARIS,
751P00059718,TRAIT D'UNION DES AGENTS DE LA RATP,créer des liens entre les agents de la ratp,1982-02-22,0001-01-01,,21        RUE de Cotte,,75012,PARIS,
751P00059741,GROUPEMENT NATIONAL DE FORMATION CONTINUE ET DE SOUTIEN AUX MEILLEURS OUVRIERS DE FRANCE BEAUTE DU VISAGE ET DU CORPS HYGIENE ESTHETIQUE CORPORELLE GNFC,aider les esthéticiennes a améliorer leur formation professionnel le,0001-01-01,0001-01-01,,9         RUE de la Durance,,75012,PARIS,
751P00059745,LES AMIS DE LA CONNAISSANCE,organiser des recherches ethnologiques sociologiques et historiques sur le savoir medicinal campagnes,1982-04-09,1982-04-20,,12        RUE Claude decaen,,75012,PARIS,
751P00059791,CENTRE MEDICAL DU TRAVAIL,exercice de la médecine du travail,1982-02-26,1982-03-12,,224 228   RUE du Faubourg saint antoine,,75012,PARIS,
751P00059850,ECURIE RENARD DELMAS,rassembler tous ceux qui se passionnent pour l'automobile et surtoula construction faire des courses,1982-03-05,0001-01-01,,278       RUE du Faubourg saint antoine,,75012,PARIS,
751P00059934,ARTISANS GESTION CENTRE DE GESTION,apporter assistance en matière de gestion dans domaine assistance technique,0001-01-01,0001-01-01,,224       RUE du Faubourg saint antoine,,75012,PARIS,
751P00059956,ASSOCIATION POUR L'INFORMATION ET LA PREVENTION DES TOXICO MANIES,recherches sur les toxicomanies prévention des dangers,1982-03-15,0001-01-01,,41        RUE de Charenton,,75012,PARIS,
751P00059971,ASSOCIATION SPORTIVE PICPUS,pratique de l'éducation physique,0001-01-01,0001-01-01,,62        RUE de Picpus,,75012,PARIS,
751P00059980,COLLECTIF POUR LE DEVELOPPEMENT L'EXTENSION LA DIFFUSION DE L'ART L'ARTISANAT ET LA CULTURE D'AMERIQUE LATINE PABLO DE ROKHA,diffusion de la culture de l'art et de l'artisanat de l'amerique latine,1982-03-16,0001-01-01,,19 B      RUE de Cotte,,75012,PARIS,
751P00059995,MIEUX VIEILLIR DANS SON QUARTIER,coordonner les aspects medicaux sociaux et materiels appliques aux personnes âgées,1982-03-17,1982-04-17,,238       RUE de Charenton,,75012,PARIS,
751P00060010,ASSOCIATION DES COMMERCANTS REUILLY ERARD DIDEROT,développer l'animation commerciale dans le quartier et faciliter les rapports entre les services publics et autres,1982-04-19,1982-04-25,,61        RUE de Reuilly,,75012,PARIS,
751P00060011,ASSOCIATION SPORTIVE MDS FRANCE SA MOHAWK DATA SCIENCES,pratique de l'éducation physique et des sports,1982-03-18,1982-04-07,,197       RUE de Bercy,,75012,PARIS,
751P00060023,LES AMIS DE LA NAMIBIE,mener des campagnes d'information sur les donditions de vie des réfugies namibiens collecte de fonds distribution d'aide matérielle,1982-03-18,1982-04-09,,80        RUE du Faubourg saint antoine,,75012,PARIS,
751P00060062,PAROLES ET PRATIQUES SOCIALES PEPS,echange et debat entre les travailleurs sociaux,1982-03-22,1982-04-11,,163       RUE de Charenton,,75012,PARIS,
751P00060064,COMITE DE LOCATAIRES DU GROUPE DAUMESNIL,défense des intérêts des residents,1982-03-22,1982-04-06,,165       AV  Daumesnil,,75012,PARIS,
751P00060068,LA BOUTIQUE DES ASSOCIATIONS,information et soutien pour ceux quiveulent promouvoir la vie associative,1982-03-23,0001-01-01,,144       AV  Daumesnil,,75012,PARIS,
751P00060101,ASSGAB ASSOCIATION POUR L'ETUDE D'UNE SALLE DE SPECTACLE DE GRANDE AUDIENCE A BAGNOLET,études préalables architecturale et technique pour la mise en oeuvre du projet de salle,1983-02-15,0001-01-01,,170       RUE du Faubourg saint antoine,,75012,PARIS,
751P00060104,ASSOCIATION INDEPENDANTE DE RADIO SERVICE AIR SERVICE,realiation d'une radio locale privee a vocation franco internationa,1982-03-25,0001-01-01,,144       AV  Daumesnil,,75012,PARIS,
751P00060127,ACTIONS CULTURELLES CONTRE LES EXCLUSIONS ET LES SEGREGATIONS ACCES,promouvoir tt moyen propre a permettre l'accès a la culture aux enfants et aux adultes,1982-03-26,1982-04-20,,1         RUE Hector malot,,75012,PARIS,
751P00060171,ARPI AMELIORATION ET RENOVATION DU PATRIMOINE IMMOBILIER,études et recherche pour l'amélioration du patrimoine immobilier,1973-04-13,1973-05-06,,6         RUE Biscornet,,75012,PARIS,
751P00060177,ASSOCIATION POUR LE PROGRES ISLAMIQUE,réunir les croyants animes par un mémé idéal,1982-03-30,0001-01-01,,6         PAS Brunoy,,75012,PARIS,
751P00060190,JET MOTO CLUB,promotion du sport motocycliste,1982-03-30,1982-04-15,,111       RUE de Reuilly,,75012,PARIS,
751P00060234,UNION DES CONSOMMATEURS DE PARIS 11EME ET 12EME ARRONDISSEMENTS DE PARIS UCP XI ET XII UFC,défense des droits des consommateurs,1982-04-06,1982-04-20,,13        RUE Saint nicolas,,75012,PARIS,
751P00060241,CALLIBISTRYS,soutenir la création artistique sous toutes ses formes,1982-04-05,1982-04-21,,268       RUE du Faubourg saint antoine,,75012,PARIS,
751P00060242,L'AVENIR SPORTIF ZARZISSIEN,pratique du soprt et en particulier le football,1982-04-05,0001-01-01,,90        CRS de Vincennes,,75012,PARIS,
751P00060317,COMPAGNIE CHAMPANIER VERNAY,création et rrepresentation de spectacles,1982-04-15,0001-01-01,,8         QUAIde la Rapee,,75012,PARIS,
751P00060323,FOYER SOCIO EDUCATIF DU COLLEGE VINCENT D'INDY,coordonner des activités culturelles artistiques sportives et sociales de l'établissement,1982-04-19,1982-05-11,,8         AV  Vincent d indy,,75012,PARIS,
751P00060334,AMALGAME,affirmation et promotion de la création artistique contemporaine,1982-04-16,1982-04-30,,203       AV  Daumesnil,,75012,PARIS,
751P00060342,COMPAGNIE GESTE STATION,enseignement du mine et de la pantomine,1982-04-19,1982-05-05,,35        RUE du Sergent bauchat,,75012,PARIS,
751P00060343,FRANCE LIDAVIE,développer les connaissances entre les deux pays,1982-04-19,0001-01-01,,14        AV  Daumesnil,,75012,PARIS,
751P00060444,LA CHANTERIE DE L'AMITIE ENSEMBLE VOCAL FEMININ DU 3E ET 4E AGE DU BUREAU D'AIDE SOCIALE DU XII ARRONDISSEMENT,créer une vie d'amitié entre les personnes du 3e et 4e age,0001-01-01,0001-01-01,,8         RUE du Rendez vous,,75012,PARIS,
751P00060452,CENTRE DE RECHERCHES PHILOSOPHIQUES SUR LA TECHNOLOGIE,prospecter tous les aspects de la technologie de son essence de sescnditions développement,1982-04-29,0001-01-01,,52        RUE du Rendez vous,,75012,PARIS,
751P00060455,ASSOCIATION DE DEFENSE DES RESIDENTS DU 30 RUE DE CHALON,assurer la défense des droits et des intérêts des personnes residendans immeuble 30 rue de chalon,1982-04-29,0001-01-01,,19 B      RUE de Cotte,,75012,PARIS,
751P00060458,JAZZLAND,création musicale marginale et expérimentale,1982-04-29,0001-01-01,,310       RUE de Charenton,,75012,PARIS,
751P00060465,ASSOCIATION FRANCOIS AUPETIT COMITE DE SOUTIEN A LA RECHERCHE SUR LA MALADIE DE CROHN,faciliter les travaux de recherche fondamentale et thérapeutique sur la maladie de crohn,1982-04-28,1982-05-13,,33        BD  de Picpus,,75012,PARIS,
751P00060491,ENSEMBLE FITZWILLIAM,promouvoir la musique ancienne,1982-05-03,0001-01-01,,1         RUE Christian dewet,,75012,PARIS,
751P00060494,CLUB ATHLETIQUE COFFIN ET AMIS,pratique des sports collectifs,1982-05-03,0001-01-01,,11        RUE Antoine vollon,,75012,PARIS,
751P00060498,PARIS MICRO,réunir et faire fonctionner un club de pratiquants en informatique individuelle,1982-05-03,1982-05-16,,10        RUE Erard,,75012,PARIS,
751P00060556,J PRESSE ASSOCIATION NATIONALE DE LA PRESSE D'INITIATIVE JEUNE,favoriser les contacts échanges et rencontres entre jeunes de ts pays,1982-05-07,1982-05-25,,30        RUE Erard,,75012,PARIS,
751P00060566,VOYAGER AUTREMENT,favoriser l'organisation de rencontres de voyages culturels et colltifs échanges entre handicapes,1982-05-10,0001-01-01,,43        RUE de la Voûte,,75012,PARIS,
751P00060638,GROUPES BIBLIQUES D'ENTREPRISES GBE,aider les églises et apporter la bonne nouvelle,1982-05-14,1982-06-02,,27        RUE du Niger,,75012,PARIS,
751P00060643,FONDATION DE RECHERCHE CLINIQUE,amélioration de la qualité de la médecine en dehors du cadre de l'hospitalisation,1982-05-14,0001-01-01,,23        SQ  Saint charles,,75012,PARIS,
751P00060712,BDE BUREAU DES ELEVES,animer et promouvoir l'école,0001-01-01,0001-01-01,,107       RUE de Reuilly,,75012,PARIS,
751P00060717,ASSOCIATION NATIONALE DES POINTEURS BOVINS,défense des intérêts des pointeurs bovins,1982-05-24,1982-06-13,,149       RUE de Bercy,,75012,PARIS,
751P00060765,ASSOCIATION DE DEFENSE DES RESIDENTS DU 2 PASSAGE RAGUINOT,défense des droits et des intérêts des residents de l'imm euble sis 2 passage raguinot 75012,1982-05-26,0001-01-01,,2         PAS Raguinot,,75012,PARIS,
751P00060767,SPORTING ETOILE CLUB DE PARIS,pratique de l'éducation physique et du sports et particulièrement le foot ball,1982-05-26,0001-01-01,,227       AV  Daumesnil,,75012,PARIS,
751P00060785,ROBERT KOVICH ET COMPAGNIE,diffusion d'activités chorégraphiques contemporaines,0001-01-01,0001-01-01,,7         BD  de Reuilly,,75012,PARIS,
751P00060856,CLUB MIGRAINE ET CEPHALEES,favoriser la reconnaissance et la prévention de la migraine et de susciter des liens d'amitié,1982-06-07,0001-01-01,,33        BD  de Picpus,,75012,PARIS,
751P00060905,PARTI LIBERAL UNIFIE PLU,la politique une vie démocratique et libre de toutes contraintes,1982-06-10,0001-01-01,,74        RUE du Faubourg saint antoine,,75012,PARIS,
751P00060921,CONSEIL REGIONAL DE LA FORMATION MEDICALE CONTINUE DE PARIS,faciliter coordonner actions de formation médicale continue,1982-06-11,1982-07-01,,24        RUE Beccaria,,75012,PARIS,
751P00060948,LOISIRS ET TECHNIQUES EDUCATIVES LTE,promouvoir les vacances actives et le modelisme,1982-06-15,1982-07-02,,117       AV  du General michel bizot,,75012,PARIS,
751P00061000,THEATRE DU VOLCAN,création et adaptation de spectacles divers pour tous les publics,1982-06-18,1982-07-03,,32        RUE Montgallet,,75012,PARIS,
751P00061098,PARROT FOOTBALL CLUB,pratique de l'éducation physique et des sports et en autre le football,1982-06-28,1982-07-24,,14        RUE Michel chasles,,75012,PARIS,
751P00061158,FRANCE AFGHANISTAN,entretenir manifester développer l'amitié entre la france et l'afghanistan,1982-07-01,0001-01-01,,14        RUE d'Aligre,,75012,PARIS,
751P00061210,AMICALE DES GOLF EUROPEENS DES P ET T'AGE PT,promouvoir le golf pour tous et surtout le golf loisir et de compettion en vue de liens d'amitié,1982-07-06,1982-09-05,,225       AV  Daumesnil,,75012,PARIS,
751P00061290,SERVICE DE TRAVAIL POUR ETUDIANTS STE,servir de liaison entre les étudiants et les employeurs pour les aider a poursuivre leurs études,1982-07-13,1982-08-03,,47        AV  du Docteur arnold netter,,75012,PARIS,
751P00061291,ASSOCIATION POUR LA CREATION ET LE DEVELOPPEMENT D'UNE CRECHE PARENTALE,création d'une structure pr que l'enfant puisse acquérir la maitride son corps,1982-07-13,0001-01-01,,07        RUE Beccaria,,75012,PARIS,
751P00061297,POLYPHONIE,accès de tous a toutes les formes de culture internationale:litteraartistique économique social tech,1982-07-15,0001-01-01,,44        RUE de la Vega,,75012,PARIS,
751P00061339,ASSOCIATION SPORTIVE LE PAS DU BOIS,promotion des activités sportives au sein du 12ème arrondissement dparis,1982-08-24,0001-01-01,,321       RUE de Charenton,,75012,PARIS,
751P00061355,FEDERATION FRANCAISE DES ASSOCIATIONS DE RACQUETBALL FFAR,promouvoir développer diriger contrôler le racquetball en france,0001-01-01,0001-01-01,,26 T      RUE Nicolai,,75012,PARIS,
751P00061365,CLADER CENTRE LATINO AMERICAIN D'ETUDE ET DE RECHERCHE,recherche et étude des problèmes socio économique qui affectent l'arique latine programmes économie,1982-07-21,0001-01-01,,35        RUE de Charenton,,75012,PARIS,
751P00061378,ASSOCIATION DES PROPRIETAIRES DE PARIS NORD II,défendre et promouvoir les intérêts communs de ses membres,1982-07-22,0001-01-01,,195       RUE de Bercy,,75012,PARIS,
751P00061382,ASSOCIATION SPORTIVE PARIS PANAME,développer la pratique des sports et susciter des liens d'amitié entre les membres,1982-09-02,1982-09-11,,46        AV  Daumesnil,,75012,PARIS,
751P00061397,CLUB SUPPORTER DU F C METZ LES MESSINS DE PARIS,promotion et connaissance du football club de metz a paris,1982-07-26,0001-01-01,,75        BD  Soult,,75012,PARIS,
751P00061428,CROZATIER FORMATION,formation professionnelle édition et production de tout support audio visuel,1982-07-28,0001-01-01,,20        RUE Crozatier,,75012,PARIS,
751P00061441,GOLF POUR TOUTES ET TOUS,prmotion du golf,1982-07-30,0001-01-01,,323       RUE de Charenton,,75012,PARIS,
751P00061473,BIPLAN,relations humaines et notamment interculturelles développement personnel et communication,1982-09-13,0001-01-01,,13 B      RUE Beccaria,,75012,PARIS,
751P00061518,ASSOCIATION PSORIASIS FRANCE COMITE NATIONAL DE LIAISON POUR LA LUTTE CONTRE LE PSORIASIS,réunir tous ceux qui sont concernes par le psorriasis et qui luttencontre cette maladie,1982-08-12,0001-01-01,,67        BD  de Picpus,,75012,PARIS,
751P00061526,FEDERATION DES JOURNALISTES JUIFS DE FRANCE FJJF,concourir a l'information loyale et honnête dans tous les domaines,1982-08-12,0001-01-01,,8         RUE Elisa lemonnier,,75012,PARIS,
751P00061533,LE HETRE,aide morale et psychologique aux handicapes physiques,0001-01-01,0001-01-01,,74        RUE du Faubourg saint antoine,,75012,PARIS,
751P00061537,ASSOCIATION DE LOCATAIRES DU 12 RUE THEOPHILE ROUSSEL A PARIS 12E,représenter et défendre les intérêts des locataires du 12 rue theopile roussel a paris 12arr,1982-08-18,0001-01-01,,12        RUE Theophile roussel,,75012,PARIS,
751P00061550,ASSOCIATION D'AIDE ET DE SOUTIEN AUX HANDICAPES SOS HANDICAPES,aider et soutenir moralement toute personne handicapee,1982-09-14,1982-09-23,,21        RUE de Fecamp,,75012,PARIS,
751P00061609,ASSOCIATION DES ELEVES ET ANCIENS ELEVES DU CENTRE PREPARA TOIRE DU SYNDICAT INTERHOSPITALIER RAL D'ILE DE FRANCE SIRIFAU CONCOURS INTERNE D'ENTREE A L'ECOLE NALE DE LA SANTE PUBLIQUE AECP,informer les adhérents sur les activités pédagogiques du centre,1982-09-03,0001-01-01,,34        RUE de Charenton,,75012,PARIS,
751P00061638,PROJECTION DES REALITES ECONOMIQUES ET SOCIALES PRES,favoriser les échanges économiques entre les pays avances ds un es prit d'égalité et solidarité,0001-01-01,0001-01-01,,85        RUE de Reuilly,,75012,PARIS,
751P00061655,SOCIETE FRANCAISE DE SOCIOLOGIE DU SPORT,favoriser la connaissance et la diffusion de la sociologie des activités sportives,1982-09-13,1982-10-01,,11        AV  du Tremblay,,75012,PARIS,
751P00061689,INSTITUT TECHNIQUE DE L'AGRICULTURE BIOLOGIQUE ITAB,développement des actions propres a améliorer la qualité des produide l'agriculture biologique,1982-09-15,1982-10-10,,149       RUE de Bercy,,75012,PARIS,
751P00061741,ASSOCIATION DE RECHERCHES SUR LE COMPORTEMENT STRATEGIQUE,formation professionnel réflexion et recherche ds les domaines audivisuel etinformatique,1982-12-15,0001-01-01,,01        IMP de la Vallée de fecamp,,75012,PARIS,
751P00061756,ASSOCIATION POUR L'ETUDE DE LA PENSEE LIBERTAIRE,diffuser les idées ayant trait a l'amélioration des structures sociales et économiques,1982-09-24,0001-01-01,,87        AV  Ledru rollin,,75012,PARIS,
751P00061768,FONDATION POUR LES ENFANTS QUI SOUFFRENT,atténuer la souffrance et de dénoncer les injustices dont les enfants sont victimes,1982-09-27,1982-10-13,,13        PL  d'Aligre,,75012,PARIS,
751P00061775,ASSOCIATION POUR LA RECHERCHE L'ETUDE ET L'ACTION MUSICALES,recherche promotion étude de la musique sous toutes formes en franccee ou étranger photo vidéo,1982-09-28,0001-01-01,,12        BD  de Reuilly,,75012,PARIS,
751P00061779,ASSOCIATION POUR LE SOUTIEN DES RENCONTRES EN SCIENCES SOCIALES,développer le debat dans les sciences sociales en france échanges dvue entre chercheurs,1982-09-28,0001-01-01,,16        RUE Moreau,,75012,PARIS,
751P00061821,RHIZOME,faciliter et promouvoir la création photographique,1982-10-01,0001-01-01,,262       RUE de Charenton,,75012,PARIS,
751P00061839,THEATRE ET CREATIVITE,diffuser des grands auteurs a travers l'europe pour leur representation théâtrale,0001-01-01,0001-01-01,,11        RUE des Colonnes du trône,,75012,PARIS,
751P00061939,DISPENSAIRE ANTITUBERCULEUX DU 12E ARRT,plus d'activité,1908-11-30,0001-01-01,,00        PL  Leon blum,,75012,PARIS,
751P00061946,DROITS ET JUSTICE,aider tte victime d'un conflit avec une autre personne ou avec l'adnistration et autres,1982-10-13,0001-01-01,,107       RUE de Reuilly,,75012,PARIS,
751P00061965,ASSOCIATION POUR LE DEVELOPPEMENT DE LA CREATION ARTISTIQUE PICTURALE AU SOL,promouvoir dans les lieux publics réserves a l'animation de la rue,0001-01-01,0001-01-01,,58        RUE Crozatier,,75012,PARIS,
751P00061988,LES CLUBS HISTOIRE,favoriser l'attrait de la jeunesse pour l'histoire la science développer ttes actvites de loisirs,1983-07-20,1982-11-03,,10        AV  Dorian,,75012,PARIS,
751P00062005,ICONOPHONE,recherche et développement des expressions musico plastiques,1982-10-19,1982-10-29,,68        BD  de Bercy,,75012,PARIS,
751P00062082,RENCONTRES EUROPEENNES,favoriser ds le cadre européen les échanges ds les domaines culturesocial eco et politique,1982-10-26,0001-01-01,,4         RUE Theophile roussel,,75012,PARIS,
751P00062111,MRAP COMITE DE PARIS XII,faire disparaître le racisme,0001-01-01,0001-01-01,,59        AV  Daumesnil,,75012,PARIS,
751P00062182,MICROTEL CLUB PICPUS,regrouper des amateurs de micro informatique d'électronique et de télématique,0001-01-01,0001-01-01,,36        RUE de Picpus,,75012,PARIS,
751P00062222,AVENIR JEUNESSE CLUB BO ILAI VIENS VERS NOUS,promouvoir et concourir a l'expressiom de la culture israélite,1982-11-08,0001-01-01,,152       BD  Diderot,,75012,PARIS,
751P00062244,ASSOCIATION SPORTIVE DIDEROT 12,créer dans le quartier une organisation pour la pratique de sports,1982-11-09,0001-01-01,,18        RUE Crozatier,,75012,PARIS,
751P00062260,GARANTIE COOPERATIVE ARTISANALE GCA,participer a tts ls études qui auront pour objet de renforcer le secteur économique de l'artisanat,1982-11-10,1982-12-03,,72 74     RUE du Rendez vous,,75012,PARIS,
751P00062314,EDITIONS DU TEMPS PLURIEL,promouvoir la création des artistes et écrivains d'expression polonse propager leurs oeuvres en fran,1982-11-16,0001-01-01,,7         RUE Lamblardie,,75012,PARIS,
751P00062341,ASSOCIATION POUR L'EXPLOITATION RATIONNELLE DES RESSOURCES DES INTELLIGENCES ASSOCIATION PERRI,améliorer les rapports de l'individu et du milieu ds lequel il vit lutte contre le sectarisme,1982-11-17,0001-01-01,,8         RUE de Rambouillet,,75012,PARIS,
751P00062349,LE FOYER ANIMATION DES POLICIERS DE L'ECOLE NATIONALE DE POLICE DE PARIS,fonctionement du foyer bar de l'école,0001-01-01,0001-01-01,,          AV  de l École de joinville,,75012,PARIS,
751P00062409,ASSOCIATION DES HABITANTS DU XIIEME BASTILLE,défendre les intérêts économiques sociaux et culturels des personneresideants ds le quartier,1982-11-23,0001-01-01,,16        RUE de Charenton,,75012,PARIS,
751P00062412,SERVICES JURIDIQUES ET ECONOMIQUES INSTITUT DES HAUTES ETUDES DE DROIT RURAL ET D'ECONOMIE AGRICOLE SERJECO IHEDREA,fournir un complément de formation aux étudiants de l'ihedrea par certains travaux,1982-11-23,1982-12-05,,11        RUE Ernest lacoste,,75012,PARIS,
751P00062437,CONSEIL DES ARTS POUR LA PAIX,promouvoir un esprit de paix par le développement du goût artistiqu,1982-11-24,0001-01-01,,61        BD  de Reuilly,,75012,PARIS,
751P00062459,ASSOCIATION DE DEFENSE DES HABITANTS DE L'ILOT BERCY RAPEE,assurer la défense les droits et les intérêts des habitants de l'il,1982-11-26,0001-01-01,,5         BD  de Bercy,,75012,PARIS,
751P00062460,ASSOCIATION DE DEFENSE DES RESIDENTS DU 6 PASSAGE BRUNOY,assurer la défense des droits et intérêts des personnes resident aupassage brunoy,1982-11-26,0001-01-01,,19 B      RUE de Cotte,,75012,PARIS,
